imdb_score,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,movie_facebook_likes,num_voted_users,budget,gross 
6,35,100,2,388,1780,443,3737,11500000,48468407
6,6,130,3,2,244,4,117,12000000,48468407
7,183,106,287,233,2053,14000,142293,11000000,148170000
9,282,125,840,504,13485,33000,911097,11000000,460935665
6,158,109,11,411,24063,11000,49671,11500000,35537564
8,89,200,767,382,1966,7000,55816,11000000,111722000
7,101,114,335,14,679,13261,14437,39752620,10230
5,128,112,197,632,3507,13261,43795,11000000,90556401
8,410,116,737,141,23811,36000,275869,25000000,93571803
7,104,92,79,218,1853,641,56595,39752620,72755517
8,54,120,36,633,3280,7000,82743,11000000,52929168
7,141,107,15,602,20466,15000,83893,11000000,50461335
4,30,92,53,32,179,774,3104,12000000,48468407
7,57,107,42,808,3435,13261,49007,11000000,49797148
6,56,100,32,621,3135,13261,18220,13500000,48468407
7,216,81,541,328,2562,13261,207934,13000000,46563158
7,80,101,163,488,2436,19000,162701,11000000,41227069
8,77,122,840,191,903,13261,73193,11000000,39025000
7,101,97,16,637,6223,13261,149222,10500000,38201895
6,156,92,52,647,3101,13261,76207,11000000,27669413
7,48,92,840,842,3931,13261,36559,11000000,48468407
7,109,110,107,549,3376,13261,19440,11000000,37766350
5,62,86,5,532,3850,365,10966,11000000,23978402
6,33,91,840,298,1852,541,9903,12000000,21370057
6,20,145,278,279,14735,745,5561,11000000,48468407
6,52,100,365,225,1661,902,5187,12000000,4884663
8,351,111,34,54,995,36000,73249,11000000,38317535
8,124,184,840,111,1104,13261,101627,11000000,48468407
6,37,89,2,651,4291,13261,14656,11000000,13903262
5,58,84,71,553,10982,671,10777,11000000,13592872
7,175,98,840,123,1114,13000,15684,11000000,18381787
5,75,95,5,443,2729,449,15427,11000000,13558739
7,161,100,840,303,12237,5000,59982,11000000,13103828
7,203,109,64,553,17866,34000,33856,11000000,33305037
7,188,118,386,812,17490,13261,42689,11000000,10214647
8,221,88,840,795,3913,10000,128850,13000000,11501093
5,66,86,4,424,2415,405,12437,11000000,4814244
8,80,118,529,472,69746,14000,171882,11000000,9170214
8,25,125,10,109,1281,13261,2164,17000000,4068087
8,169,125,608,579,3133,13261,20307,11000000,3753806
5,70,94,18,183,1559,550,13622,11000000,3034181
6,15,113,300,787,3072,174,1761,11000000,2832826
7,535,104,1000,272,4082,26000,96233,11000000,13214255
6,92,95,596,697,3300,13261,17333,5000000,16017403
5,14,102,8,40,14281,967,14129,11000000,2807854
7,13,124,58,104,800,608,2603,11000000,48468407
6,87,105,840,776,28004,13261,10052,39752620,540085
7,78,104,238,22,150,13261,11132,11000000,352786
7,223,120,365,723,3876,11000,105448,10700000,76600000
6,136,111,17,405,3117,13261,5013,12000000,48468407
6,160,95,43,357,5286,13261,88529,10800000,56729973
6,28,96,4,199,1827,85,618,39752620,48468407
4,54,97,15,19,248,18000,45144,11000000,48468407
6,75,118,10,48,378,302,5772,15000000,399879
6,20,193,160,860,10822,659,13998,700000000,3275443
7,105,97,32,327,2640,646,12980,14000000,18535191
6,120,98,7,507,2271,13261,28570,7000000,23838
5,108,103,57,132,1228,1000,16747,10600000,22160085
8,285,161,840,73,727,24000,427357,12000000,56715371
8,215,120,14000,548,2811,34000,281842,10500000,434949459
7,81,97,21,499,20312,1000,27689,10000000,11043445
6,17,97,4,194,1554,392,1337,12500000,48468407
6,5,99,11,327,2272,119,859,10500000,125169
8,3,24,840,44,592,13261,2651,39752620,48468407
5,10,144,840,119,1121,250,8598,39752620,1165104
6,43,111,58,258,1526,411,2618,11000000,1066555
7,43,145,840,280,1807,13261,3665,10818775,5669081
7,94,106,7,24,175,13261,15060,11000000,48468407
8,161,126,835,893,63710,31000,604904,10000000,138339411
5,38,106,29,571,27660,13261,6935,11000000,48468407
6,210,121,163,482,3189,13261,142115,10000000,80150343
7,52,117,425,901,27378,13261,48629,10000000,85300000
6,139,98,235,229,5270,13261,70141,10000000,68353550
6,165,109,65,393,2480,13261,17596,10000000,78845130
6,96,95,7,1000,28734,13261,67115,10000000,63319509
7,323,109,304,736,3276,12000,86956,10000000,47536959
6,190,96,163,448,3492,13261,111087,10000000,63270259
6,173,101,13,368,2013,13261,41763,10000000,55865715
5,46,107,840,685,5264,676,8962,6000000,63231524
7,59,119,17000,638,11895,13261,57831,13800000,52293982
8,53,178,19,196,1554,13261,43270,10000000,48468407
6,22,100,65,577,3362,13261,44502,10000000,50752337
6,203,98,70,634,7461,4000,115050,10000000,110175871
7,77,92,221,491,13162,13261,156143,12000000,38624000
6,190,90,108,270,1982,13261,86890,10000000,37470017
7,81,90,65,730,20795,13261,85362,10000000,40485039
8,56,153,82,139,1593,13261,25303,10000000,16800000
7,264,124,108,186,1898,48000,75306,10000000,46377022
7,44,82,6,345,2197,227,6808,23000000,36696761
6,117,107,750,60,1529,13261,101840,12305523,36200000
7,124,75,73,581,3192,13261,111649,10000000,48468407
6,159,97,19,130,4687,20000,35654,10000000,35794166
6,273,80,66,816,5628,16000,104089,10000000,33583175
6,26,85,7,615,3712,981,19284,20000000,32983713
6,242,97,482,482,2426,29000,54190,10000000,52200504
7,55,109,78,619,3394,13261,9424,10000000,33000000
8,151,104,840,1000,39175,27000,600996,6000000,30093107
5,48,140,32,120,1109,13261,27800,10000000,32101000
7,166,90,6,617,2807,13261,74887,9000000,31487293
7,206,130,840,769,16693,10000,181737,10000000,30651422
6,92,98,7,73,1917,744,12388,10000000,30306281
7,78,101,287,257,1954,13261,25613,10000000,29500000
7,83,114,9,466,2484,13261,42987,17000000,30050028
6,8,100,322,534,3190,368,3924,10000000,29392418
5,86,85,21,782,3819,720,16300,8500000,28563926
6,85,103,27,534,4441,13261,37681,12000000,28435406
7,76,100,4,678,4259,13261,37885,10000000,25339117
7,60,114,840,699,12097,10000,57363,10000000,25600000
7,78,102,38,190,3691,21000,408,65000000,48468407
7,112,103,840,275,2013,13261,44804,10000000,48468407
5,189,97,11,220,2403,13000,25210,10000000,27736779
6,82,116,70,706,5804,13261,5161,17000000,24397469
5,120,96,9,448,2402,13261,20467,10000000,20384136
6,183,98,58,242,15251,15000,63108,10000000,25464480
7,211,105,500,718,12946,683,19655,10000000,20338609
6,14,123,5,338,2149,331,3119,10000000,18272447
5,54,107,17,53,857,13261,6143,10000000,48468407
6,55,112,92,826,7552,997,5585,39752620,17378977
8,179,93,840,766,15716,5000,134458,9000000,17096053
4,221,97,25,861,3679,13000,76199,10000000,21371425
7,158,122,108,111,583,21000,22369,10000000,33071558
7,73,101,22,558,3317,851,4719,10000000,17655201
6,65,100,15,804,4789,767,23527,25000000,16247775
7,23,129,840,203,19065,720,8295,10000000,16153600
6,63,81,176,39,361,13261,37901,10000000,16033556
7,132,96,31,536,3119,11000,90070,11000000,16667084
6,191,84,36,648,3416,13261,87494,12600000,15417771
7,52,100,394,695,6296,680,7322,10000000,48468407
6,91,110,164,45,571,328,15358,30000000,15156200
7,368,130,337,820,13960,27000,135286,10000000,21589307
6,89,84,134,307,2737,441,23928,10000000,20339754
4,83,106,293,547,2787,13261,22161,10000000,28873374
6,83,89,23,503,3973,13261,17790,39752620,15102127
6,33,76,14,636,3752,227,4564,3000000,13684949
7,386,99,64,918,17204,17000,71679,6400000,14597405
7,191,96,47,442,4053,808,40514,10000000,12570442
7,16,104,28,582,3871,1000,2801,10000000,12514138
7,297,108,840,458,3215,15000,79909,5000000,43771291
7,47,108,2,30,1058,1000,4360,10000000,11703287
6,63,87,13,869,22485,13261,15617,22000000,11560259
8,144,89,406,759,3462,16000,200293,10000000,10824921
7,77,97,31,551,6388,13261,27265,10000000,10561238
7,325,106,13000,309,12418,20000,55539,10000000,14479776
6,100,100,532,711,6046,13261,39331,10000000,9801782
5,52,89,18,2000,13626,13261,12706,10000000,8070311
7,98,114,840,298,1856,13261,20113,10000000,48468407
6,163,95,434,472,2618,13261,35888,10000000,8460995
7,137,97,350,250,1334,13261,34848,10000000,8111360
4,180,94,840,3000,41059,25000,79146,6000000,8828771
6,321,103,207,3000,55175,25000,176606,100000000,67631157
5,100,95,4,655,3651,518,21268,10000000,7563670
7,265,101,63,172,7747,25000,87203,10000000,6619173
6,212,87,44,727,4769,13261,32697,39752620,6857503
8,68,40,840,476,2198,13261,111506,39752620,48468407
9,162,101,194,602,3858,35000,782437,7500000,6712241
6,147,82,87,444,3818,14000,36029,10000000,6842058
6,33,74,840,719,5139,49,1231,10000000,6491350
8,94,130,63,2,29,13261,26832,10000000,9473382
8,143,112,840,201,1351,13261,63733,10000000,6197866
6,38,96,9,934,26961,398,6200,10000000,6044618
7,126,89,840,322,2061,13261,38459,10000000,7764027
7,168,100,840,231,1022,13261,58509,39752620,5998971
4,19,78,13,378,2791,425,1040,10000000,48468407
7,91,121,57,664,3745,13261,8058,9000000,21569041
4,46,85,49,401,2446,13261,3662,16000000,4356743
7,198,120,840,294,24270,13261,84641,10000000,5484375
7,139,106,102,970,18712,13261,20810,10000000,5348317
7,182,83,157,581,3374,13261,56005,10000000,4244155
7,181,120,64,72,474,13261,14031,10000000,5004648
6,23,111,60,699,5262,13261,5612,10000000,3333823
7,30,100,34,541,13160,561,10735,11500000,3275585
7,111,89,840,132,1335,944,24412,9000000,3193102
8,287,115,549,911,5732,18000,361169,6500000,54557348
7,96,135,25,553,2735,345,6377,10000000,3041803
6,27,92,4,311,1891,208,1768,10000000,3060858
7,44,120,108,400,2673,13261,20426,10000000,1055654
3,49,97,105,269,2603,13261,9541,10000000,2331318
7,57,135,840,851,4266,1000,8720,10000000,2185266
5,185,93,4,4,578,10000,20837,10000000,26583369
5,2,118,76,249,2079,106,892,14000000,800000
6,270,97,387,64,6322,13261,30325,10000000,7574066
7,94,98,129,221,2214,13261,13174,10000000,1754319
7,157,98,840,258,1381,13261,30096,8000000,1641788
6,49,101,3,826,17665,242,5936,10000000,1631839
7,80,132,41,1000,29177,13261,9395,10000000,1309849
7,221,106,34,683,23187,20000,55567,10000000,1939441
9,53,55,840,2,25,13261,12591,39752620,447093
6,20,168,53,45,616,533,12411,10000000,48468407
6,90,87,840,503,3059,795,11403,10000000,1276984
7,376,98,607,251,11853,12000,59297,11000000,1987762
7,144,96,17,688,4607,13261,33473,5000000,1474508
7,82,104,23,232,23513,13261,10585,10000000,1011054
5,51,93,840,622,3307,319,9517,10000000,900926
7,192,95,840,20,20364,13261,44208,10000000,866778
6,36,119,840,54,1585,74,1402,39752620,836641
4,71,89,840,119,2006,725,13145,10000000,598645
6,79,107,840,91,988,883,20008,10000000,578527
7,246,85,840,51,700,13261,56923,10000000,488872
5,115,93,787,656,883,952,11487,10000000,365734
7,34,101,324,28,1256,33,1649,60000000,231417
7,129,103,593,241,1283,5000,8307,5000000,3093491
7,22,101,163,34,1019,85,1135,39752620,244465
6,196,123,840,131,18652,12000,27009,39752620,756452
7,73,111,24,83,768,345,8708,4000000,228524
6,43,86,302,428,3049,117,3080,10000000,226792
7,129,99,800,334,50542,13261,31964,39752620,221210
7,200,90,76,345,2217,13261,31890,5000000,136432
6,79,82,216,885,5761,661,9971,10000000,131617
7,112,110,26,146,18236,13261,19979,39752620,152857
3,17,83,3,421,17469,321,24958,6200000,126247
7,20,128,11,553,4579,503,465,39752620,82739
6,12,125,21,36,221,874,683,10000000,169379
7,59,97,53,499,3465,13261,2041,10000000,48468407
4,29,86,71,385,2655,89,2971,10000000,15447
6,23,91,7,875,16118,370,2941,10000000,19348
6,22,90,840,617,3124,1000,7759,8000000,100503
5,43,90,8,495,3146,546,3662,5000000,92900
4,16,94,50,422,2519,58,361,39752620,140987
5,84,112,93,51,285,13261,5637,10000000,48468407
5,4,85,7,240,1936,402,1097,39752620,48468407
4,20,93,7,611,4725,160,4995,10000000,5561
6,71,104,275,102,940,13261,22753,10000000,3607
6,102,94,10,72,375,13261,11950,39752620,48468407
7,27,85,840,742,14656,376,7690,6500000,70527
6,62,99,71,126,934,509,11285,10000000,48468407
5,5,91,8,111,964,13261,1642,10000000,48468407
7,76,117,13,415,7637,13261,9585,6000000,48468407
5,8,85,840,196,2259,186,162,10000000,48468407
6,75,106,261,520,31325,589,3075,10000000,48468407
7,66,81,4,5,81,1000,1920,10000000,11835
5,31,100,98,95,2227,695,1250,10000000,48468407
4,32,90,110,711,3937,486,5715,10000000,48468407
7,17,116,24,46,428,746,2223,10000000,48468407
5,4,84,5,482,2739,119,553,10000000,48468407
7,152,135,419,7,569,13261,26156,10000000,128486
5,129,84,36,899,4686,13261,7286,10000000,48468407
7,15,89,3,499,2876,850,3015,10000000,48468407
7,248,107,99,452,18983,13261,131180,39752620,16025394
7,52,144,840,195,1674,957,8369,9600000,2483955
6,55,98,41,525,3939,13261,27492,9500000,57176582
5,30,94,9,262,9432,13261,12372,10000000,48468407
7,130,117,43,244,2127,13261,75280,9500000,43100000
6,29,102,7,1000,35634,1000,5865,10000000,48468407
8,447,127,840,319,1557,33000,70382,8900000,225377
5,66,98,17,770,3827,616,13190,10500000,14114488
5,18,88,6,200,1702,898,1763,9500000,48468407
8,61,197,176,760,4109,13261,29323,9400000,46300000
8,232,121,840,82,448,13261,76681,39752620,12899702
7,62,90,840,123,646,13261,23516,9300000,48468407
6,106,89,100,327,34398,13261,9006,39752620,113155
8,56,104,12,1000,23962,13261,11612,6000000,2600000
5,48,94,43,129,1586,13261,4486,10000000,48468407
6,41,90,116,303,1836,13261,9673,600000000,1602466
7,439,130,3000,844,15835,50000,128729,7400000,3029870
8,54,92,25,110,1248,10000,13003,8500000,48468407
7,50,176,147,1000,13762,12000,42296,7217600,3047539
9,392,116,840,513,2524,23000,563827,11000000,78900000
8,277,88,365,177,1094,13261,96410,83532,30859000
7,259,106,50,741,21711,13261,39260,10000000,3571735
8,66,181,278,51,934,13261,29839,9000000,50000000
7,129,130,92,177,1164,13261,82073,9000000,63600000
6,115,93,33,123,15014,13261,12520,10000000,48468407
7,81,110,798,16,662,13261,8667,39752620,48468407
7,29,123,473,685,3661,13261,10139,9000000,36049108
7,32,120,92,862,5420,13261,6525,9000000,34074895
7,142,87,85,118,760,13261,62038,9000000,33244684
8,263,123,909,184,1633,13261,66610,9000000,24530513
7,285,103,65,908,6807,15000,92364,9000000,71519230
5,64,91,840,407,4409,580,12324,9000000,20035310
7,150,88,8,587,3114,13261,155262,9000000,18225165
7,136,126,37,883,25660,1000,20449,20000000,17804273
7,132,120,46,701,17336,13261,41313,8000000,16938179
8,71,116,644,199,845,13261,102895,39752620,90400000
5,186,94,17,179,1611,13261,19918,9000000,16235293
6,39,85,2,127,1345,266,4247,39752620,11827301
8,46,137,840,130,1341,13261,23441,9000000,10161099
7,201,114,84,338,23770,13261,32188,39752620,6610326
5,32,76,17,571,2851,419,3419,39752620,6126237
7,117,119,188,35,358,1000,27536,8500000,6047856
7,136,99,23,471,2478,838,29058,9000000,4681503
7,15,79,157,219,4908,13261,10476,8000000,4350774
7,46,114,6,633,3824,13261,14100,39752620,3420871
4,1,30,840,140,639,748,5478,39752620,48468407
6,41,91,12,297,1991,13261,7767,9000000,48468407
6,65,95,49,261,2007,313,3624,9000000,2955039
6,100,103,38,316,1721,215,7833,9000000,1530535
6,129,92,26,611,3767,1000,15200,9000000,4881867
7,103,124,162,277,24102,13261,27766,39752620,1043487
8,77,156,43,656,50,13261,2379,39752620,770629
5,67,84,64,748,4617,13261,5156,9000000,11860839
7,31,300,6,6,32,124,1666,400000000,454255
6,76,120,930,433,2942,375,4302,9000000,349618
6,17,98,840,5,253,348,1673,39752620,48468407
8,81,121,608,25,251,484,8161,9000000,112935
6,26,97,3,204,1426,13261,1201,9000000,883887
7,24,86,11,18,299,135,813,11400000,13751
6,44,93,8,558,24154,13261,16198,19000000,48468407
7,80,45,28,104,1098,13261,14247,45000000,145109
4,41,97,840,230,1835,128,2599,9000000,1046166
7,91,102,11,35,10369,13261,9305,39752620,48468407
6,66,105,25,98,1375,120,1219,39752620,2874
7,19,103,6,664,6426,3000,10100,9000000,48468407
7,35,93,4,93,822,13261,74743,8800000,174635000
6,19,76,4,151,1254,13261,4990,39752620,48468407
6,33,90,3,327,2310,458,9296,8800000,48468407
7,17,122,8,59,498,13261,5741,9000000,48468407
7,163,127,236,68,1129,13261,10796,39752620,171320
7,133,84,8,896,6954,13261,63216,8600000,14373825
8,47,23,840,265,1484,2000,28190,39752620,48468407
6,66,96,3,305,2802,13261,5228,9000000,162
7,147,97,541,673,4458,19000,92924,39752620,32222567
7,273,112,108,175,13172,13261,67760,7000000,39462438
7,32,125,43,122,1097,1000,6142,8500000,29200000
5,52,96,68,1000,8097,13261,7098,8500000,21564616
6,107,98,35,170,1510,13261,24436,9000000,48468407
7,6,92,8,3,47,278,1984,60000000,48468407
7,175,103,729,133,3516,13261,73640,8000000,14879556
8,167,122,300,341,1637,13261,16530,39752620,13569248
7,132,101,17,429,36892,8000,51326,8500000,34017854
2,66,104,170,202,1854,13261,19412,22000000,4273372
5,79,101,14,559,3164,13261,13167,9000000,48468407
7,15,135,840,13,97,387,3290,8000000,48468407
7,222,119,319,179,3279,13261,21360,8500000,4440055
8,210,128,160,81,8532,27000,69759,12000000,4018695
7,60,107,71,304,1962,13261,51459,8200000,80000000
7,346,106,78,656,9762,18000,59545,9000000,6262942
7,46,126,407,39,823,196,5158,8000000,1997807
7,15,128,11,119,4004,341,13577,39752620,1207007
8,169,127,644,6,128,13261,36846,39752620,1829142
7,25,160,840,417,2350,13261,25122,39752620,3827466
7,81,126,80,225,2004,13261,126916,8000000,90800000
7,54,171,54,346,1373,1000,9808,7623000,48468407
7,147,150,163,636,4168,8000,20419,8500000,140244
6,16,122,11,173,808,467,14486,8300000,48468407
9,215,178,16000,857,16557,45000,1324680,8000000,107930000
8,63,95,21,842,5673,13261,25498,39752620,76657000
8,534,117,66,85,15554,65000,293304,8500000,32279955
6,66,119,422,422,3306,713,23823,8550000,4992159
8,119,174,338,195,1495,15000,148172,8200000,163214286
6,43,111,2000,51,15361,13261,54723,8000000,69800000
8,270,101,36,27,7227,15000,355810,8000000,59889948
8,99,89,840,107,644,24000,271794,8000000,52287414
